,customer_id,gender,start_date,end_date,is_deleted,campaign_name,class_name,price,calc_date,membership_period,mean,median,max,min,routine_flg
1629,GD316791,M,2018-05-02,2018-10-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-10-31,5,5.5,5.5,9,3,1
1630,OA420229,F,2018-05-02,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,3,4.75,4.5,8,2,0
1632,GD462507,F,2018-05-02,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,6,6.0,6.0,10,3,1
1635,OA211420,M,2018-05-03,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,10,3.909090909090909,4.0,7,1,0
1636,AS418314,F,2018-05-03,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,2,5.666666666666667,5.0,9,3,0
1638,TS349770,F,2018-05-04,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,7,3.5,3.0,7,1,1
1639,GD819153,F,2018-05-04,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,2,4.666666666666667,5.0,6,3,1
1640,IK575241,F,2018-05-04,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,9,3.9,4.0,6,1,1
1641,TS761925,M,2018-05-04,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,9,3.6,3.0,7,2,1
1643,PL074136,F,2018-05-04,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,8,4.111111111111111,3.0,10,1,1
1644,PL535994,M,2018-05-05,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,7,3.5,2.5,8,1,1
1645,IK714626,M,2018-05-05,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,8,4.444444444444445,4.0,8,1,1
1646,AS584134,M,2018-05-05,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,8,4.222222222222222,4.0,8,1,0
1648,GD706415,M,2018-05-05,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,7,4.375,4.0,7,2,0
1649,IK862574,M,2018-05-06,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,9,4.4,5.0,8,1,1
1650,AS557018,M,2018-05-06,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,6,4.142857142857143,4.0,7,1,1
1653,AS080039,M,2018-05-06,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,2,5.333333333333333,4.0,10,2,0
1654,HI340865,M,2018-05-06,2018-10-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-10-31,5,4.5,4.0,10,1,0
1655,OA402491,F,2018-05-06,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,9,4.3,3.5,9,1,0
1656,OA224027,F,2018-05-06,2018-06-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-06-30,1,3.5,3.5,6,1,0
1657,HD221159,F,2018-05-06,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,8,4.111111111111111,5.0,6,2,1
1658,OA596935,M,2018-05-07,2018-10-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-10-31,5,5.166666666666667,4.0,12,2,1
1659,OA577082,M,2018-05-07,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,4,4.2,4.0,7,1,1
1660,OA599018,M,2018-05-07,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,4,3.8,3.0,10,1,0
1661,HD828510,M,2018-05-07,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,3,6.0,4.5,12,3,1
1662,OA247479,M,2018-05-07,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,8,4.888888888888889,5.0,12,1,1
1663,OA567940,F,2018-05-07,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,8,4.666666666666667,4.0,6,4,1
1664,AS963873,M,2018-05-07,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,4,3.6,3.0,8,2,1
1665,AS029624,M,2018-05-08,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,8,4.777777777777778,5.0,8,1,1
1666,AS421462,F,2018-05-08,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,2,5.666666666666667,5.0,7,5,0
1667,OA435380,M,2018-05-08,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,3,4.5,4.0,8,2,0
1668,HD500688,M,2018-05-08,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,2,3.6666666666666665,2.0,8,1,0
1669,HI214680,M,2018-05-08,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,6,5.142857142857143,5.0,9,1,1
1670,HI408835,F,2018-05-09,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,4,3.6,3.0,7,1,1
1671,HD747321,F,2018-05-09,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,10,5.090909090909091,4.0,9,1,1
1672,TS617231,M,2018-05-09,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,10,4.545454545454546,5.0,8,2,1
1673,AS025956,M,2018-05-09,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,9,4.4,4.5,7,1,1
1674,GD203795,F,2018-05-09,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,9,4.7,4.0,9,1,0
1675,HI823009,M,2018-05-09,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,6,3.857142857142857,4.0,7,1,0
1676,GD264669,M,2018-05-10,2018-10-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-10-31,5,3.8333333333333335,2.0,8,2,0
1677,GD595676,F,2018-05-10,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,4,3.6,2.0,8,1,0
1679,OA594481,F,2018-05-10,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,6,4.142857142857143,4.0,7,1,0
1680,OA850618,F,2018-05-10,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,8,3.888888888888889,3.0,9,2,0
1681,OA268998,M,2018-05-10,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,6,5.0,5.0,10,3,0
1682,HI260363,F,2018-05-10,2018-10-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-10-31,5,3.8333333333333335,2.5,9,1,0
1683,IK660380,M,2018-05-10,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,8,5.0,5.0,7,1,1
1685,IK134460,M,2018-05-11,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,2,5.333333333333333,4.0,9,3,0
1688,OA068305,M,2018-05-11,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,8,4.666666666666667,4.0,10,2,1
1689,HI657393,F,2018-05-11,2018-10-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-10-31,5,4.833333333333333,5.0,7,2,0
1691,AS388908,M,2018-05-11,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,8,3.6666666666666665,3.0,8,1,0
1692,IK009011,M,2018-05-11,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,6,5.714285714285714,6.0,9,1,0
1693,HI181507,F,2018-05-11,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,6,3.4285714285714284,2.0,8,1,0
1694,AS115149,M,2018-05-11,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,8,4.111111111111111,3.0,7,1,1
1695,HD751493,M,2018-05-11,2018-06-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-06-30,1,5.5,5.5,8,3,0
1697,AS846805,M,2018-05-12,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,3,3.75,3.0,6,3,0
1698,TS810276,F,2018-05-12,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,6,5.0,5.0,8,2,1
1699,HI784027,F,2018-05-12,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,2,6.0,3.0,12,3,0
1700,IK311371,M,2018-05-12,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,10,5.090909090909091,5.0,10,1,1
1701,AS220726,M,2018-05-12,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,8,4.333333333333333,3.0,10,2,0
1702,OA653002,F,2018-05-12,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,9,5.9,5.0,12,3,1
1703,IK624245,F,2018-05-13,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,7,4.5,4.0,8,2,1
1704,OA397694,M,2018-05-13,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,8,4.444444444444445,4.0,8,2,0
1705,AS409779,F,2018-05-13,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,6,5.0,4.0,9,2,0
1709,IK044135,F,2018-05-13,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,9,4.7,4.0,8,1,1
1710,IK090562,M,2018-05-14,2018-10-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-10-31,5,4.333333333333333,3.5,9,2,0
1711,HD743673,F,2018-05-14,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,7,3.875,3.0,7,1,0
1712,TS551344,M,2018-05-14,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,9,4.2,3.5,9,1,0
1713,HI841207,M,2018-05-15,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,6,4.571428571428571,3.0,9,2,1
1715,HD926451,F,2018-05-15,2018-06-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-06-30,1,6.0,6.0,8,4,0
1717,HD804041,M,2018-05-15,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,3,5.0,4.5,9,2,1
1719,AS280969,M,2018-06-01,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,5,5.333333333333333,4.5,8,3,1
1720,AS116472,F,2018-06-01,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,5,5.0,5.5,7,2,1
1721,HI586644,F,2018-06-01,2018-10-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-10-31,4,3.6,3.0,8,1,0
1722,HD625291,M,2018-06-01,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,7,4.25,4.5,6,2,1
1724,HD192887,M,2018-06-01,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,9,5.2,5.5,9,1,1
1725,OA419926,F,2018-06-02,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,8,3.7777777777777777,4.0,7,1,1
1726,OA599080,F,2018-06-02,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,5,5.333333333333333,4.5,10,4,1
1727,IK126851,M,2018-06-02,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,1,4.5,4.5,7,2,0
1728,PL311399,M,2018-06-02,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,9,4.8,5.0,8,2,1
1729,HD678019,M,2018-06-02,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,7,4.375,4.0,8,1,1
1731,HI271061,M,2018-06-03,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,9,3.7,3.0,9,1,1
1732,OA669176,M,2018-06-03,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,9,4.8,4.5,10,1,1
1733,HD781345,F,2018-06-03,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,5,4.5,5.0,7,2,1
1734,PL103598,M,2018-06-03,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,8,3.3333333333333335,2.0,7,1,1
1735,HI687125,M,2018-06-03,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,2,5.333333333333333,5.0,10,1,0
1737,GD069335,M,2018-06-03,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,1,7.0,7.0,12,2,0
1739,IK168411,M,2018-06-04,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,2,4.666666666666667,4.0,9,1,0
1740,IK186228,M,2018-06-04,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,5,3.6666666666666665,2.5,9,1,0
1742,TS921837,M,2018-06-04,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,9,4.0,3.5,9,2,1
1743,IK597919,F,2018-06-04,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,2,4.666666666666667,4.0,8,2,1
1745,OA614379,M,2018-06-04,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,8,4.0,4.0,9,1,1
1746,GD372798,F,2018-06-05,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,9,3.7,3.0,8,1,1
1747,HI844972,M,2018-06-05,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,7,3.5,2.5,8,1,1
1749,TS726881,M,2018-06-06,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,6,4.857142857142857,5.0,7,2,0
1751,HI620428,M,2018-06-06,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,9,4.7,4.5,9,2,1
1752,GD192754,M,2018-06-06,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,8,4.111111111111111,4.0,7,1,1
1753,TS427553,F,2018-06-06,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,2,4.666666666666667,4.0,9,1,0
1754,GD942165,F,2018-06-07,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,3,3.75,3.5,6,2,0
1756,OA357510,F,2018-06-07,2018-10-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-10-31,4,3.4,2.0,9,1,0
1757,GD903750,F,2018-06-07,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,9,4.2,3.5,10,1,1
1759,AS008805,M,2018-06-07,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,9,4.0,4.0,8,1,1
1760,AS212132,F,2018-06-07,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,8,3.5555555555555554,3.0,7,1,0
1761,AS680056,M,2018-06-08,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,7,4.75,4.5,7,3,1
1762,TS166191,M,2018-06-08,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,8,4.666666666666667,3.0,9,2,1
1763,HI805260,F,2018-06-08,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,2,6.333333333333333,5.0,9,5,0
1764,TS094459,M,2018-06-08,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,7,4.375,3.5,9,1,0
1765,PL170709,M,2018-06-08,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,1,7.0,7.0,9,5,1
1766,HD762655,M,2018-06-08,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,7,4.625,4.5,9,2,1
1767,AS708113,M,2018-06-08,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,6,4.428571428571429,5.0,8,1,1
1768,PL826676,M,2018-06-08,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,3,4.5,4.0,9,1,0
1769,AS665097,M,2018-06-08,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,6,4.0,3.0,9,1,0
1772,GD879310,M,2018-06-08,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,5,4.333333333333333,4.0,10,1,0
1773,AS820169,M,2018-06-09,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,3,4.5,4.0,8,2,0
1774,PL409655,F,2018-06-09,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,3,4.0,3.5,7,2,0
1775,GD092126,F,2018-06-09,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,2,4.333333333333333,3.0,8,2,0
1776,AS854424,F,2018-06-09,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,9,3.9,4.5,8,1,0
1778,PL031436,M,2018-06-09,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,9,4.6,4.5,10,1,1
1780,IK651569,M,2018-06-10,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,6,4.714285714285714,4.0,9,2,1
1783,OA467724,F,2018-06-10,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,2,4.333333333333333,3.0,8,2,0
1785,PL613759,F,2018-06-11,2018-10-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-10-31,4,4.0,3.0,7,2,0
1786,OA215175,F,2018-06-11,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,6,4.428571428571429,4.0,8,2,1
1787,IK331285,M,2018-06-11,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,3,4.25,3.5,7,3,0
1788,PL145577,M,2018-06-11,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,8,4.111111111111111,4.0,8,1,1
1789,PL649138,M,2018-06-11,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,6,4.857142857142857,5.0,8,1,1
1791,PL576454,F,2018-06-12,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,5,5.0,4.5,8,2,1
1793,GD314208,M,2018-06-12,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,9,4.2,3.5,8,1,1
1794,HD291079,M,2018-06-13,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,6,4.428571428571429,5.0,7,2,1
1795,GD763297,M,2018-06-13,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,7,5.0,4.5,9,3,1
1796,HD832421,F,2018-06-13,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,6,5.428571428571429,6.0,9,2,1
1798,IK317256,F,2018-06-13,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,6,4.714285714285714,5.0,7,1,1
1799,OA797088,M,2018-06-13,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,1,7.0,7.0,9,5,0
1800,IK777885,M,2018-06-14,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,2,5.333333333333333,3.0,11,2,0
1801,HI680854,F,2018-06-14,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,7,3.875,3.0,7,1,0
1802,HD058348,M,2018-06-14,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,5,5.166666666666667,5.0,7,4,0
1804,TS205006,F,2018-06-15,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,7,4.5,3.5,10,1,1
1805,IK524314,M,2017-12-01,2018-05-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-05-31,5,2.5,2.5,4,1,0
1808,HD822643,F,2017-12-01,2018-07-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-07-31,7,3.0,3.0,4,2,1
1809,PL952460,F,2017-12-01,2018-07-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-07-31,7,4.0,4.0,6,2,1
1813,PL594064,M,2017-12-01,2018-07-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-07-31,7,3.5,3.5,5,2,0
1814,HD981504,M,2017-12-01,2018-04-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-04-30,4,2.0,2.0,2,2,0
1815,PL876743,F,2017-12-01,2018-07-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-07-31,7,3.0,3.0,4,2,0
1816,IK652901,F,2017-12-01,2018-06-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-06-30,6,3.0,2.0,5,2,1
1817,HD344852,F,2017-12-01,2018-06-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-06-30,6,2.3333333333333335,2.0,3,2,0
1818,GD711631,M,2017-12-01,2018-06-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-06-30,6,3.0,3.0,4,2,0
1821,TS569600,F,2017-12-01,2019-02-28 00:00:00,1,1_입회비무료,0_종일,10500,2019-02-28,14,3.1818181818181817,3.0,6,1,1
1823,IK057975,F,2017-12-01,2018-05-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-05-31,5,3.0,3.0,4,2,0
1825,IK825670,F,2017-12-01,2018-07-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-07-31,7,2.5,2.5,4,1,1
1826,IK604091,M,2017-12-01,2018-05-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-05-31,5,2.5,2.5,3,2,0
1827,OA846610,M,2017-12-01,2018-05-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-05-31,5,2.0,2.0,2,2,0
1828,OA944593,M,2017-12-01,2018-04-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-04-30,4,3.0,3.0,3,3,0
1829,HI941745,M,2017-12-01,2018-04-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-04-30,4,1.0,1.0,1,1,0
1830,HI629862,F,2017-12-01,2018-04-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-04-30,4,2.0,2.0,2,2,0
1831,OA676083,F,2017-12-01,2019-01-31 00:00:00,1,1_입회비무료,0_종일,10500,2019-01-31,13,3.8,3.5,6,1,1
1832,HI035448,F,2017-12-01,2018-04-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-04-30,4,2.0,2.0,2,2,0
1833,HD376302,F,2017-12-01,2019-01-31 00:00:00,1,1_입회비무료,0_종일,10500,2019-01-31,13,4.0,3.5,7,2,1
1834,HI060044,F,2017-12-01,2018-04-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-04-30,4,1.0,1.0,1,1,0
1835,IK331582,M,2017-12-01,2018-05-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-05-31,5,2.0,2.0,3,1,0
1836,TS041114,F,2017-12-01,2018-06-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-06-30,6,2.0,2.0,3,1,0
1838,HD200554,M,2017-12-01,2018-06-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-06-30,6,3.0,3.0,5,1,1
1839,OA671084,M,2017-12-01,2018-06-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-06-30,6,2.3333333333333335,2.0,3,2,0
1840,PL661925,M,2017-12-01,2018-05-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-05-31,5,1.0,1.0,1,1,0
1841,OA510950,M,2017-12-01,2018-05-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-05-31,5,2.0,2.0,3,1,0
1842,HI698264,F,2017-12-01,2018-12-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-12-31,12,4.888888888888889,5.0,7,2,1
1843,TS298879,M,2017-12-01,2018-10-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-10-31,10,2.857142857142857,3.0,4,1,1
1844,HD766838,F,2017-12-01,2018-10-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-10-31,10,4.142857142857143,4.0,8,1,1
1845,TS235548,M,2017-12-01,2018-10-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-10-31,10,2.857142857142857,3.0,5,1,1
1847,GD479253,M,2017-12-01,2018-12-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-12-31,12,3.4444444444444446,3.0,8,1,1
1849,HD332594,F,2017-12-01,2018-12-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-12-31,12,4.444444444444445,5.0,7,2,1
1853,AS015746,M,2017-12-01,2018-08-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-08-31,8,2.6,3.0,4,1,0
1856,IK770101,F,2017-12-01,2018-12-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-12-31,12,4.444444444444445,5.0,7,1,1
1857,HD631824,M,2017-12-01,2018-12-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-12-31,12,4.777777777777778,5.0,7,2,1
1859,HI215420,F,2017-12-01,2018-09-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-09-30,9,3.6666666666666665,4.0,5,2,0
1860,HI592803,F,2017-12-01,2018-09-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-09-30,9,2.3333333333333335,2.5,4,1,0
1861,IK525000,F,2017-12-01,2018-09-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-09-30,9,3.6666666666666665,3.5,6,1,1
1863,GD191589,F,2017-12-01,2018-12-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-12-31,12,3.5555555555555554,4.0,5,1,1
1864,PL417119,M,2017-12-01,2018-12-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-12-31,12,3.6666666666666665,3.0,9,1,1
1866,HI457483,M,2017-12-01,2018-08-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-08-31,8,2.6,3.0,3,2,0
1868,GD741058,M,2017-12-01,2018-11-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-11-30,11,3.375,3.0,7,1,1
1869,HI912202,M,2017-12-01,2018-08-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-08-31,8,2.8,3.0,4,2,0
1870,GD326524,M,2017-12-01,2018-11-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-11-30,11,4.5,4.5,7,3,1
1871,OA422340,M,2017-12-01,2018-11-30 00:00:00,1,1_입회비무료,0_종일,10500,2018-11-30,11,3.625,4.0,7,1,1
1874,PL910647,F,2017-12-01,2018-08-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-08-31,8,3.2,3.0,4,3,0
1875,PL198428,F,2017-12-01,2018-08-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-08-31,8,2.8,3.0,4,1,1
1879,IK279715,M,2017-12-01,2018-08-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-08-31,8,2.8,3.0,4,2,0
1880,PL995085,M,2018-04-01,2018-08-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-08-31,4,4.2,3.0,9,1,1
1881,PL320453,M,2018-04-01,2018-10-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-10-31,6,4.285714285714286,4.0,8,1,1
1882,AS823436,F,2018-04-01,2018-12-31 00:00:00,1,1_입회비무료,0_종일,10500,2018-12-31,8,4.888888888888889,5.0,10,1,1
